hotel,is_canceled,arrival_date_year,arrival_date_month,adults,children,babies,country,reserved_room_type,assigned_room_type,reservation_status,reservation_status_date,room_status,guest_type
Resort Hotel,1,2017,August,2,0,0,IRL,A,A,Canceled,1/13/2017,Desired,Couple
Resort Hotel,1,2017,August,2,1,0,PRT,A,A,Canceled,4/13/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,FRA,E,E,Canceled,4/2/2017,Desired,Couple
Resort Hotel,1,2017,August,3,0,0,PRT,D,D,Canceled,4/10/2017,Desired,Family
Resort Hotel,1,2017,August,2,1,0,PRT,A,A,Canceled,1/30/2017,Desired,Family
Resort Hotel,1,2017,August,2,2,0,PRT,C,C,Canceled,8/2/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,1/30/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,PRT,C,C,Canceled,1/31/2017,Desired,Family
Resort Hotel,1,2017,August,2,2,0,ESP,C,C,Canceled,8/7/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,PRT,D,E,Canceled,8/22/2017,Un-Desired,Couple
Resort Hotel,1,2017,August,2,2,0,FRA,C,C,Canceled,5/19/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/6/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,GBR,F,F,Canceled,7/5/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,8/18/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,FRA,C,C,Canceled,6/12/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,6/26/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,E,E,Canceled,7/27/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,E,E,Canceled,6/4/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,AGO,A,A,Canceled,8/13/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,1/31/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,RUS,E,E,Canceled,1/31/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,IRL,E,E,Canceled,3/21/2017,Desired,Couple
Resort Hotel,1,2017,August,1,1,0,PRT,A,A,Canceled,7/23/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,IRL,D,D,Canceled,3/21/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,RUS,D,D,Canceled,2/21/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,DEU,D,D,Canceled,6/6/2017,Desired,Couple
Resort Hotel,1,2017,August,3,0,0,PRT,A,A,Canceled,2/9/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/12/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/12/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/12/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/12/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/12/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,5/7/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/12/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/12/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/12/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,6/26/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,GBR,D,D,Canceled,7/13/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/17/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,IRL,E,E,Canceled,6/29/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/12/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/12/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,GBR,E,E,Canceled,8/6/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/23/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,IRL,C,C,Canceled,2/8/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,ESP,E,E,Canceled,7/17/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,CHE,A,A,Canceled,4/9/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,1/3/2017,Desired,Couple
Resort Hotel,1,2017,August,3,0,0,PRT,A,A,Canceled,3/15/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,8/1/2017,Desired,Couple
Resort Hotel,1,2017,August,2,1,0,PRT,A,A,Canceled,3/22/2017,Desired,Family
Resort Hotel,1,2017,August,3,0,0,PRT,C,C,Canceled,4/25/2017,Desired,Family
Resort Hotel,1,2017,August,3,0,0,PRT,A,A,Canceled,3/22/2017,Desired,Family
Resort Hotel,1,2017,August,2,1,0,PRT,A,A,Canceled,8/14/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,6/26/2017,Desired,Couple
Resort Hotel,1,2017,August,1,0,0,DEU,A,A,Canceled,2/13/2017,Desired,Single
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/30/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,GIB,E,E,Canceled,8/13/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,ESP,C,C,Canceled,7/19/2017,Desired,Family
Resort Hotel,1,2017,August,2,2,0,GBR,C,C,Canceled,6/13/2017,Desired,Family
Resort Hotel,1,2017,August,2,2,0,ESP,C,C,Canceled,4/2/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,4/11/2017,Desired,Couple
Resort Hotel,1,2017,August,1,0,0,ESP,A,A,Canceled,1/7/2017,Desired,Single
Resort Hotel,1,2017,August,2,2,0,ROU,G,G,Canceled,3/15/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,1/7/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,1/7/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,IRL,A,A,Canceled,5/9/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,1/7/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,ESP,C,C,Canceled,8/13/2017,Desired,Family
Resort Hotel,1,2017,August,3,0,0,PRT,A,A,Canceled,3/7/2017,Desired,Family
Resort Hotel,1,2017,August,3,1,0,PRT,H,H,No-Show,8/25/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,PRT,G,G,Canceled,8/26/2017,Desired,Couple
Resort Hotel,1,2017,August,3,0,0,PRT,A,A,Canceled,3/8/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,USA,D,D,Canceled,8/23/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,CHL,E,E,Canceled,7/18/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,PRT,G,G,Canceled,8/9/2017,Desired,Family
Resort Hotel,1,2017,August,2,2,0,ESP,G,G,Canceled,4/9/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/28/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,ESP,G,G,Canceled,4/9/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,8/1/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,7/15/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,ESP,C,C,Canceled,4/4/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,7/15/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,E,E,No-Show,8/26/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,PRT,G,G,Canceled,8/2/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,PRT,C,C,Canceled,8/15/2017,Desired,Couple
Resort Hotel,1,2017,August,2,1,0,PRT,D,D,Canceled,8/16/2017,Desired,Family
Resort Hotel,1,2017,August,2,2,0,ESP,C,C,Canceled,5/25/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,3/7/2017,Desired,Couple
Resort Hotel,1,2017,August,1,0,0,PRT,D,D,Canceled,8/7/2017,Desired,Single
Resort Hotel,1,2017,August,2,2,0,ESP,G,G,Canceled,7/22/2017,Desired,Family
Resort Hotel,1,2017,August,3,0,0,PRT,C,C,Canceled,3/6/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,7/2/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,ESP,C,C,Canceled,6/5/2017,Desired,Family
Resort Hotel,1,2017,August,2,2,0,IRL,G,G,Canceled,8/10/2017,Desired,Family
Resort Hotel,1,2017,August,1,0,0,PRT,D,D,Canceled,8/23/2017,Desired,Single
Resort Hotel,1,2017,August,2,0,0,IRL,A,A,Canceled,8/10/2017,Desired,Couple
Resort Hotel,1,2017,August,2,1,0,PRT,E,E,Canceled,6/26/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,ESP,F,F,Canceled,7/18/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/17/2017,Desired,Couple
Resort Hotel,1,2017,August,2,1,0,PRT,D,D,Canceled,8/14/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,RUS,E,E,Canceled,3/1/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/26/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,8/4/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,USA,G,G,Canceled,7/11/2017,Desired,Family
Resort Hotel,1,2017,August,2,2,0,USA,G,G,Canceled,7/7/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,7/14/2017,Desired,Couple
Resort Hotel,1,2017,August,2,1,0,ESP,A,A,Canceled,8/11/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,10/30/2016,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,BEL,E,E,Canceled,7/30/2017,Desired,Couple
Resort Hotel,1,2017,August,2,1,0,PRT,E,E,Canceled,7/26/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,8/9/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,GBR,G,G,Canceled,8/5/2017,Desired,Family
Resort Hotel,1,2017,August,1,2,0,PRT,F,F,Canceled,7/28/2017,Desired,Family
Resort Hotel,1,2017,August,1,1,0,PRT,F,F,Canceled,7/28/2017,Desired,Family
Resort Hotel,1,2017,August,1,0,0,RUS,E,E,Canceled,8/1/2017,Desired,Single
Resort Hotel,1,2017,August,2,0,0,ESP,E,E,Canceled,5/20/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,E,E,Canceled,8/7/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,1/25/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,E,E,Canceled,8/7/2017,Desired,Couple
Resort Hotel,1,2017,August,3,0,0,PRT,A,A,Canceled,1/25/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,DEU,A,A,Canceled,10/7/2016,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,E,E,No-Show,8/27/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/17/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/4/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,BRA,E,E,Canceled,7/25/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/17/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/4/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/4/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/17/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,8/6/2017,Desired,Couple
Resort Hotel,1,2017,August,1,0,0,LBN,E,E,Canceled,7/27/2017,Desired,Single
Resort Hotel,1,2017,August,3,0,0,PRT,D,D,Canceled,3/15/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,GIB,A,A,Canceled,6/30/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,7/3/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,6/29/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,E,E,Canceled,7/28/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,8/14/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,ESP,G,G,Canceled,8/6/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,ESP,D,D,Canceled,6/26/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,E,E,Canceled,8/26/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,D,D,Canceled,6/26/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,8/10/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,ESP,G,G,Canceled,8/2/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,GBR,D,D,Canceled,4/5/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,E,E,Canceled,8/26/2017,Desired,Couple
Resort Hotel,1,2017,August,3,0,0,ESP,D,D,Canceled,8/10/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/13/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,ESP,C,C,Canceled,8/15/2017,Desired,Family
Resort Hotel,1,2017,August,3,0,0,PRT,D,D,Canceled,5/9/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,FRA,A,A,Canceled,7/7/2017,Desired,Couple
Resort Hotel,1,2017,August,3,0,0,PRT,D,D,Canceled,5/7/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,6/13/2017,Desired,Couple
Resort Hotel,1,2017,August,3,0,0,PRT,D,D,Canceled,4/30/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,IRL,D,D,Canceled,8/17/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,6/29/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/1/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,2/3/2017,Desired,Couple
Resort Hotel,1,2017,August,3,1,0,PRT,H,H,Canceled,2/3/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,PRT,E,E,Canceled,8/14/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,D,D,Canceled,8/15/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,8/21/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,GBR,E,E,Canceled,8/2/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,C,No-Show,8/29/2017,Un-Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,8/21/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,GIB,D,D,Canceled,6/19/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/30/2017,Desired,Couple
Resort Hotel,1,2017,August,3,0,0,PRT,A,A,Canceled,8/22/2017,Desired,Family
Resort Hotel,1,2017,August,2,2,0,ESP,G,G,Canceled,6/19/2017,Desired,Family
Resort Hotel,1,2017,August,2,1,0,ROU,A,A,Canceled,1/12/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,8/11/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,AND,C,C,Canceled,7/26/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,CHE,E,E,Canceled,3/22/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,D,D,No-Show,8/29/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,BHR,A,A,Canceled,8/8/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,BRA,D,D,Canceled,8/11/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,7/11/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,D,D,Canceled,8/4/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,BRA,D,D,Canceled,8/11/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,USA,C,C,Canceled,8/4/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/11/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,GBR,C,C,Canceled,7/26/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,7/1/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,GBR,C,C,Canceled,7/7/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,IRL,A,A,Canceled,2/17/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,IRL,A,A,Canceled,7/11/2017,Desired,Couple
Resort Hotel,1,2017,August,3,0,0,PRT,D,D,Canceled,2/22/2017,Desired,Family
Resort Hotel,1,2017,August,1,0,0,PRT,A,A,No-Show,8/31/2017,Desired,Single
Resort Hotel,1,2017,August,2,1,0,PRT,G,G,Canceled,8/12/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,Canceled,7/18/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,PRT,A,A,No-Show,8/31/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,8/14/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,A,A,Canceled,8/14/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,ESP,D,D,Canceled,7/31/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,CN,E,E,Canceled,8/16/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,ITA,C,C,Canceled,8/19/2017,Desired,Family
Resort Hotel,1,2017,August,2,1,0,PRT,D,D,Canceled,8/25/2017,Desired,Family
Resort Hotel,1,2017,August,2,0,0,GBR,A,A,Canceled,7/24/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,AUT,E,E,Canceled,3/6/2017,Desired,Couple
Resort Hotel,1,2017,August,2,0,0,DEU,A,A,Canceled,8/10/2017,Desired,Couple
Resort Hotel,1,2017,August,2,2,0,GBR,G,G,Canceled,5/13/2017,Desired,Family
Resort Hotel,0,2016,January,1,0,0,,A,D,Check-Out,1/15/2016,Un-Desired,Single
Resort Hotel,0,2016,January,1,0,0,,A,A,Check-Out,1/22/2016,Desired,Single
Resort Hotel,1,2016,October,1,0,0,,A,A,Canceled,10/10/2016,Desired,Single
Resort Hotel,0,2017,February,1,0,0,PRT,A,A,Check-Out,2/23/2017,Desired,Single
Resort Hotel,0,2016,January,1,0,0,,A,D,Check-Out,1/15/2016,Un-Desired,Single
Resort Hotel,0,2016,January,1,0,0,PRT,A,D,Check-Out,1/28/2016,Un-Desired,Single
Resort Hotel,0,2016,September,1,0,0,,A,A,Check-Out,9/15/2016,Desired,Single
Resort Hotel,0,2015,September,2,0,0,,E,E,Check-Out,10/6/2015,Desired,Couple
Resort Hotel,1,2016,July,2,0,0,,E,E,Canceled,7/12/2016,Desired,Couple
Resort Hotel,0,2016,January,1,0,0,PRT,A,D,Check-Out,1/28/2016,Un-Desired,Single
Resort Hotel,0,2016,February,1,0,0,PRT,A,D,Check-Out,2/4/2016,Un-Desired,Single
Resort Hotel,0,2016,November,1,0,0,PRT,A,A,Check-Out,11/15/2016,Desired,Single
Resort Hotel,0,2017,January,1,0,0,PRT,A,A,Check-Out,1/18/2017,Desired,Single
Resort Hotel,0,2016,April,1,0,0,,A,D,Check-Out,4/8/2016,Un-Desired,Single
Resort Hotel,0,2017,February,1,0,0,PRT,A,A,Check-Out,2/23/2017,Desired,Single
Resort Hotel,0,2017,August,1,0,0,PRT,A,D,Check-Out,8/2/2017,Un-Desired,Single
Resort Hotel,0,2016,February,1,0,0,,A,D,Check-Out,2/5/2016,Un-Desired,Single
Resort Hotel,0,2016,March,1,0,0,,A,D,Check-Out,3/10/2016,Un-Desired,Single
Resort Hotel,0,2016,September,1,0,0,PRT,A,E,Check-Out,9/15/2016,Un-Desired,Single
Resort Hotel,0,2017,February,1,0,0,PRT,A,A,Check-Out,2/23/2017,Desired,Single
Resort Hotel,0,2016,January,1,0,0,,A,D,Check-Out,1/21/2016,Un-Desired,Single
Resort Hotel,1,2016,March,1,0,0,PRT,A,A,No-Show,3/14/2016,Desired,Single
Resort Hotel,0,2016,March,1,0,0,PRT,A,A,Check-Out,3/22/2016,Desired,Single
Resort Hotel,0,2016,June,1,0,0,PRT,A,A,Check-Out,6/22/2016,Desired,Single
Resort Hotel,0,2016,September,2,0,0,PRT,A,A,Check-Out,9/29/2016,Desired,Couple
Resort Hotel,0,2016,March,1,0,0,,A,D,Check-Out,3/10/2016,Un-Desired,Single
Resort Hotel,0,2016,October,1,0,0,,A,A,Check-Out,10/27/2016,Desired,Single
Resort Hotel,0,2016,June,1,0,0,,A,A,Check-Out,6/9/2016,Desired,Single
Resort Hotel,0,2016,December,1,0,0,,A,D,Check-Out,12/7/2016,Un-Desired,Single
Resort Hotel,0,2017,April,1,0,0,PRT,A,D,Check-Out,4/19/2017,Un-Desired,Single
Resort Hotel,0,2017,July,1,0,0,PRT,A,A,Check-Out,7/12/2017,Desired,Single
Resort Hotel,0,2016,September,1,0,0,,A,G,Check-Out,9/17/2016,Un-Desired,Single
Resort Hotel,0,2017,January,1,0,0,,A,D,Check-Out,1/27/2017,Un-Desired,Single
Resort Hotel,0,2016,January,1,0,0,,A,D,Check-Out,1/15/2016,Un-Desired,Single
Resort Hotel,0,2016,April,1,0,0,,A,D,Check-Out,4/28/2016,Un-Desired,Single
Resort Hotel,0,2016,July,2,1,0,PRT,E,E,Check-Out,7/25/2016,Desired,Family
Resort Hotel,0,2017,July,3,0,0,PRT,E,E,Check-Out,7/25/2017,Desired,Family
Resort Hotel,0,2016,March,1,0,0,,A,A,Check-Out,3/11/2016,Desired,Single
Resort Hotel,0,2016,May,1,0,0,,A,C,Check-Out,5/6/2016,Un-Desired,Single
Resort Hotel,0,2015,July,2,0,0,,E,E,Check-Out,7/15/2015,Desired,Couple
Resort Hotel,0,2016,September,1,0,0,PRT,A,A,Check-Out,9/23/2016,Desired,Single
Resort Hotel,0,2015,September,2,0,0,PRT,D,D,Check-Out,9/12/2015,Desired,Couple
Resort Hotel,0,2016,September,2,0,0,PRT,E,E,Check-Out,9/9/2016,Desired,Couple
Resort Hotel,0,2016,March,1,0,0,,A,E,Check-Out,3/18/2016,Un-Desired,Single
Resort Hotel,0,2017,June,1,0,0,PRT,A,A,Check-Out,6/7/2017,Desired,Single
Resort Hotel,0,2015,December,2,0,0,,E,E,Check-Out,1/1/2016,Desired,Couple
Resort Hotel,0,2015,December,2,0,0,PRT,E,E,Check-Out,1/1/2016,Desired,Couple
Resort Hotel,0,2016,March,2,0,0,,E,E,Check-Out,3/28/2016,Desired,Couple
Resort Hotel,0,2016,December,2,0,0,,E,E,Check-Out,1/2/2017,Desired,Couple
Resort Hotel,0,2017,April,2,0,0,PRT,E,E,Check-Out,4/17/2017,Desired,Couple
Resort Hotel,0,2016,April,1,0,0,PRT,A,D,Check-Out,4/8/2016,Un-Desired,Single
Resort Hotel,1,2015,November,1,0,0,PRT,A,A,No-Show,11/1/2015,Desired,Single
Resort Hotel,0,2015,November,1,0,0,PRT,A,A,Check-Out,11/26/2015,Desired,Single
Resort Hotel,0,2015,December,1,0,0,PRT,A,A,Check-Out,12/23/2015,Desired,Single
Resort Hotel,0,2016,January,1,0,0,PRT,A,A,Check-Out,1/22/2016,Desired,Single
Resort Hotel,0,2016,April,1,0,0,PRT,A,D,Check-Out,4/7/2016,Un-Desired,Single
Resort Hotel,0,2015,August,2,0,0,PRT,F,F,Check-Out,8/3/2015,Desired,Couple
Resort Hotel,0,2016,August,2,0,0,PRT,E,F,Check-Out,8/15/2016,Un-Desired,Couple
Resort Hotel,0,2017,August,2,0,0,PRT,F,F,Check-Out,8/13/2017,Desired,Couple
Resort Hotel,0,2017,July,2,1,0,PRT,D,D,Check-Out,7/29/2017,Desired,Family
Resort Hotel,0,2015,August,2,0,0,PRT,G,G,Check-Out,8/28/2015,Desired,Couple
Resort Hotel,1,2016,July,2,0,0,PRT,E,E,Canceled,6/15/2016,Desired,Couple
Resort Hotel,0,2015,November,1,0,0,PRT,A,D,Check-Out,11/27/2015,Un-Desired,Single
Resort Hotel,0,2016,February,1,0,0,PRT,A,D,Check-Out,2/25/2016,Un-Desired,Single
Resort Hotel,0,2016,April,1,0,0,PRT,A,C,Check-Out,4/14/2016,Un-Desired,Single
Resort Hotel,0,2016,January,1,0,0,,A,D,Check-Out,1/21/2016,Un-Desired,Single
Resort Hotel,0,2016,January,1,0,0,PRT,A,D,Check-Out,1/28/2016,Un-Desired,Single
Resort Hotel,0,2016,April,1,0,0,PRT,A,D,Check-Out,4/8/2016,Un-Desired,Single
Resort Hotel,0,2016,October,2,0,0,,A,D,Check-Out,10/5/2016,Un-Desired,Couple
Resort Hotel,0,2016,November,1,0,0,,E,E,Check-Out,11/9/2016,Desired,Single
Resort Hotel,0,2015,September,1,0,0,,A,A,Check-Out,9/10/2015,Desired,Single
Resort Hotel,0,2016,February,1,0,0,,A,D,Check-Out,2/5/2016,Un-Desired,Single
Resort Hotel,1,2016,April,1,0,0,,A,A,Canceled,4/20/2016,Desired,Single
Resort Hotel,0,2016,May,1,0,0,,A,A,Check-Out,5/20/2016,Desired,Single
Resort Hotel,0,2016,September,1,0,0,PRT,A,E,Check-Out,9/13/2016,Un-Desired,Single
Resort Hotel,0,2016,November,1,0,0,PRT,A,G,Check-Out,11/11/2016,Un-Desired,Single
Resort Hotel,0,2017,January,2,0,0,PRT,A,A,Check-Out,1/31/2017,Desired,Couple
Resort Hotel,0,2017,March,1,0,0,PRT,A,D,Check-Out,3/14/2017,Un-Desired,Single
Resort Hotel,0,2017,April,1,0,0,PRT,A,A,Check-Out,4/18/2017,Desired,Single
Resort Hotel,0,2016,January,2,0,0,,A,D,Check-Out,1/19/2016,Un-Desired,Couple
Resort Hotel,0,2017,January,2,0,0,,A,F,Check-Out,1/17/2017,Un-Desired,Couple
Resort Hotel,0,2015,July,2,0,0,,G,G,Check-Out,7/23/2015,Desired,Couple
Resort Hotel,0,2016,January,1,0,0,,G,G,Check-Out,1/31/2016,Desired,Single
Resort Hotel,0,2016,June,1,0,0,,A,A,Check-Out,6/20/2016,Desired,Single
